Experiment;Model;Simulation;S;B;L;T;Graph Seed;Dynamics Seed;Steps;q;Time to Fixation;Jazz;Stuff
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;350;0.7936072144288577;767;996;2000;0.6894192079539716;579;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;350;0.8016032064128257;767;996;2000;0.7002949723299162;619;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;350;0.8095991983967936;767;996;2000;0.6761661970332095;527;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;350;0.8175951903807616;767;996;2000;0.7402825117568612;560;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;350;0.8255911823647295;767;996;2000;0.79187843083405;567;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;350;0.8335871743486974;767;996;2000;0.8538291987713532;777;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;350;0.8415831663326654;767;996;2000;0.8017363576371854;579;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;350;0.8495791583166332;767;996;2000;1.055207776577738;993;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;350;0.8575751503006012;767;996;2000;0.847544439819429;696;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;350;0.8655711422845691;767;996;2000;0.7955586477584436;558;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;350;0.873567134268537;767;996;2000;0.8086939949019164;868;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;350;0.881563126252505;767;996;2000;0.7391645103541608;735;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;350;0.8895591182364729;767;996;2000;0.8044538551621881;811;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;350;0.8975551102204409;767;996;2000;1.0107839293446035;842;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;350;0.9055511022044088;767;996;2000;0.8580969956270379;762;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;350;0.9135470941883768;767;996;2000;0.7833190951981105;623;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;350;0.9215430861723447;767;996;2000;0.7313599680984131;690;Slow;Slow
